# Real monthly NDVI from NASA MOD13Q1 250m 16-day via ORNL DAAC (no key).
# Mumbai, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,ndvi
87608b010ffffff,18.96333,72.79851,0,0.326
87608b010ffffff,18.96333,72.79851,1,0.2776
87608b010ffffff,18.96333,72.79851,2,0.3238
87608b010ffffff,18.96333,72.79851,3,0.2991
87608b010ffffff,18.96333,72.79851,4,0.306
87608b010ffffff,18.96333,72.79851,5,0.18
87608b010ffffff,18.96333,72.79851,6,0.0357
87608b010ffffff,18.96333,72.79851,7,0.2513
87608b010ffffff,18.96333,72.79851,8,0.289
87608b010ffffff,18.96333,72.79851,9,0.3642
87608b010ffffff,18.96333,72.79851,10,0.4532
87608b010ffffff,18.96333,72.79851,11,0.2429
87608b010ffffff,18.96333,72.79851,12,0.2642
87608b010ffffff,18.96333,72.79851,13,0.2993
87608b010ffffff,18.96333,72.79851,14,0.2636
87608b010ffffff,18.96333,72.79851,15,0.2293
87608b010ffffff,18.96333,72.79851,16,0.3225
87608b010ffffff,18.96333,72.79851,17,0.2867
87608b010ffffff,18.96333,72.79851,18,0.0145
87608b010ffffff,18.96333,72.79851,19,0.2819
87608b010ffffff,18.96333,72.79851,20,0.3259
87608b010ffffff,18.96333,72.79851,21,0.4728
87608b010ffffff,18.96333,72.79851,22,0.4781
87608b010ffffff,18.96333,72.79851,23,0.3316
87608b010ffffff,18.96333,72.79851,24,0.2313
87608b010ffffff,18.96333,72.79851,25,0.2971
87608b010ffffff,18.96333,72.79851,26,0.2748
87608b010ffffff,18.96333,72.79851,27,0.2831
87608b010ffffff,18.96333,72.79851,28,0.1715
87608b010ffffff,18.96333,72.79851,29,0.0552
87608b010ffffff,18.96333,72.79851,30,0.2356
87608b010ffffff,18.96333,72.79851,31,0.2303
87608b010ffffff,18.96333,72.79851,32,0.2514
87608b010ffffff,18.96333,72.79851,33,0.0879
87608b010ffffff,18.96333,72.79851,34,0.483
87608b010ffffff,18.96333,72.79851,35,0.3138
87608b010ffffff,18.96333,72.79851,36,0.2903
87608b010ffffff,18.96333,72.79851,37,0.188
87608b010ffffff,18.96333,72.79851,38,0.2617
87608b010ffffff,18.96333,72.79851,39,0.254
87608b010ffffff,18.96333,72.79851,40,0.2384
87608b010ffffff,18.96333,72.79851,41,0.3051
87608b012ffffff,18.98492,72.80257,0,0.1295
87608b012ffffff,18.98492,72.80257,1,0.0854
87608b012ffffff,18.98492,72.80257,2,0.1668
87608b012ffffff,18.98492,72.80257,3,0.1578
87608b012ffffff,18.98492,72.80257,4,0.0578
87608b012ffffff,18.98492,72.80257,5,0.0422
87608b012ffffff,18.98492,72.80257,6,0.0218
87608b012ffffff,18.98492,72.80257,7,0.0693
87608b012ffffff,18.98492,72.80257,8,0.2755
87608b012ffffff,18.98492,72.80257,9,0.3181
87608b012ffffff,18.98492,72.80257,10,0.1534
87608b012ffffff,18.98492,72.80257,11,0.1093
87608b012ffffff,18.98492,72.80257,12,0.1695
87608b012ffffff,18.98492,72.80257,13,0.1767
87608b012ffffff,18.98492,72.80257,14,0.0414
87608b012ffffff,18.98492,72.80257,15,0.1653
87608b012ffffff,18.98492,72.80257,16,0.1065
87608b012ffffff,18.98492,72.80257,17,0.0576
87608b012ffffff,18.98492,72.80257,18,0.0118
87608b012ffffff,18.98492,72.80257,19,0.086
87608b012ffffff,18.98492,72.80257,20,0.1138
87608b012ffffff,18.98492,72.80257,21,0.3128
87608b012ffffff,18.98492,72.80257,22,0.1449
87608b012ffffff,18.98492,72.80257,23,0.19
87608b012ffffff,18.98492,72.80257,24,0.1
87608b012ffffff,18.98492,72.80257,25,0.0127
87608b012ffffff,18.98492,72.80257,26,0.1172
87608b012ffffff,18.98492,72.80257,27,0.1284
87608b012ffffff,18.98492,72.80257,28,0.0315
87608b012ffffff,18.98492,72.80257,29,0.0365
87608b012ffffff,18.98492,72.80257,30,0.0675
87608b012ffffff,18.98492,72.80257,31,0.0265
87608b012ffffff,18.98492,72.80257,32,0.0873
87608b012ffffff,18.98492,72.80257,34,0.2024
87608b012ffffff,18.98492,72.80257,35,0.1529
87608b012ffffff,18.98492,72.80257,36,0.2137
87608b012ffffff,18.98492,72.80257,37,0.0637
87608b012ffffff,18.98492,72.80257,38,0.0295
87608b012ffffff,18.98492,72.80257,39,0.0645
87608b012ffffff,18.98492,72.80257,40,0.0553
87608b012ffffff,18.98492,72.80257,41,0.1017
87608b014ffffff,18.95000,72.81467,0,0.1744
87608b014ffffff,18.95000,72.81467,1,0.1895
87608b014ffffff,18.95000,72.81467,2,0.4115
87608b014ffffff,18.95000,72.81467,3,0.2105
87608b014ffffff,18.95000,72.81467,4,0.2114
87608b014ffffff,18.95000,72.81467,5,0.0888
87608b014ffffff,18.95000,72.81467,6,0.0682
87608b014ffffff,18.95000,72.81467,7,0.1496
87608b014ffffff,18.95000,72.81467,8,0.2042
87608b014ffffff,18.95000,72.81467,9,0.2707
87608b014ffffff,18.95000,72.81467,10,0.3085
87608b014ffffff,18.95000,72.81467,11,0.3311
87608b014ffffff,18.95000,72.81467,12,0.229
87608b014ffffff,18.95000,72.81467,13,0.2112
87608b014ffffff,18.95000,72.81467,14,0.228
87608b014ffffff,18.95000,72.81467,15,0.2474
87608b014ffffff,18.95000,72.81467,16,0.1871
87608b014ffffff,18.95000,72.81467,17,0.1708
87608b014ffffff,18.95000,72.81467,18,0.0079
87608b014ffffff,18.95000,72.81467,19,0.1229
87608b014ffffff,18.95000,72.81467,20,0.294
87608b014ffffff,18.95000,72.81467,21,0.3267
87608b014ffffff,18.95000,72.81467,22,0.2301
87608b014ffffff,18.95000,72.81467,23,0.1745
87608b014ffffff,18.95000,72.81467,24,0.2073
87608b014ffffff,18.95000,72.81467,25,0.2281
87608b014ffffff,18.95000,72.81467,26,0.2437
87608b014ffffff,18.95000,72.81467,27,0.21
87608b014ffffff,18.95000,72.81467,28,0.1543
87608b014ffffff,18.95000,72.81467,29,0.0844
87608b014ffffff,18.95000,72.81467,30,0.1228
87608b014ffffff,18.95000,72.81467,31,0.092
87608b014ffffff,18.95000,72.81467,32,0.1324
87608b014ffffff,18.95000,72.81467,33,0.1821
87608b014ffffff,18.95000,72.81467,34,0.3093
87608b014ffffff,18.95000,72.81467,35,0.2464
87608b014ffffff,18.95000,72.81467,36,0.2512
87608b014ffffff,18.95000,72.81467,37,0.2572
87608b014ffffff,18.95000,72.81467,38,0.2612
87608b014ffffff,18.95000,72.81467,39,0.2479
87608b014ffffff,18.95000,72.81467,40,0.1805
87608b014ffffff,18.95000,72.81467,41,0.1416
87608b015ffffff,18.94175,72.79445,0,0.3427
87608b015ffffff,18.94175,72.79445,1,0.2135
87608b015ffffff,18.94175,72.79445,3,0.3987
87608b015ffffff,18.94175,72.79445,4,0.1894
87608b015ffffff,18.94175,72.79445,5,0.2711
87608b015ffffff,18.94175,72.79445,13,0.3359
87608b015ffffff,18.94175,72.79445,16,0.1473
87608b015ffffff,18.94175,72.79445,19,0.3751
87608b015ffffff,18.94175,72.79445,20,0.1804
87608b015ffffff,18.94175,72.79445,21,0.4406
87608b015ffffff,18.94175,72.79445,28,0.0812
87608b015ffffff,18.94175,72.79445,29,0.0963
87608b015ffffff,18.94175,72.79445,30,0.2827
87608b015ffffff,18.94175,72.79445,38,0.3816
87608b015ffffff,18.94175,72.79445,39,0.2272
87608b015ffffff,18.94175,72.79445,41,0.1557
87608b016ffffff,18.97159,72.81873,0,0.3188
87608b016ffffff,18.97159,72.81873,1,0.2679
87608b016ffffff,18.97159,72.81873,2,0.3209
87608b016ffffff,18.97159,72.81873,3,0.3209
87608b016ffffff,18.97159,72.81873,4,0.2824
87608b016ffffff,18.97159,72.81873,5,0.1388
87608b016ffffff,18.97159,72.81873,6,0.0806
87608b016ffffff,18.97159,72.81873,7,0.2439
87608b016ffffff,18.97159,72.81873,8,0.2418
87608b016ffffff,18.97159,72.81873,9,0.4055
87608b016ffffff,18.97159,72.81873,10,0.3508
87608b016ffffff,18.97159,72.81873,11,0.3782
87608b016ffffff,18.97159,72.81873,12,0.3261
87608b016ffffff,18.97159,72.81873,13,0.2633
87608b016ffffff,18.97159,72.81873,14,0.2977
87608b016ffffff,18.97159,72.81873,15,0.2806
87608b016ffffff,18.97159,72.81873,16,0.2966
87608b016ffffff,18.97159,72.81873,17,0.2232
87608b016ffffff,18.97159,72.81873,18,0.0258
87608b016ffffff,18.97159,72.81873,19,0.2317
87608b016ffffff,18.97159,72.81873,20,0.2956
87608b016ffffff,18.97159,72.81873,21,0.4483
87608b016ffffff,18.97159,72.81873,22,0.4152
87608b016ffffff,18.97159,72.81873,23,0.3347
87608b016ffffff,18.97159,72.81873,24,0.3331
87608b016ffffff,18.97159,72.81873,25,0.2801
87608b016ffffff,18.97159,72.81873,26,0.3331
87608b016ffffff,18.97159,72.81873,27,0.2605
87608b016ffffff,18.97159,72.81873,28,0.1939
87608b016ffffff,18.97159,72.81873,29,0.0965
87608b016ffffff,18.97159,72.81873,30,0.2939
87608b016ffffff,18.97159,72.81873,31,0.1857
87608b016ffffff,18.97159,72.81873,32,0.2211
87608b016ffffff,18.97159,72.81873,33,0.3769
87608b016ffffff,18.97159,72.81873,34,0.3673
87608b016ffffff,18.97159,72.81873,35,0.3146
87608b016ffffff,18.97159,72.81873,36,0.3242
87608b016ffffff,18.97159,72.81873,37,0.3366
87608b016ffffff,18.97159,72.81873,38,0.3166
87608b016ffffff,18.97159,72.81873,39,0.3084
87608b016ffffff,18.97159,72.81873,40,0.2908
87608b016ffffff,18.97159,72.81873,41,0.2393
87608b032ffffff,18.93667,72.83083,0,0.2065
87608b032ffffff,18.93667,72.83083,1,0.2233
87608b032ffffff,18.93667,72.83083,2,0.3053
87608b032ffffff,18.93667,72.83083,3,0.2818
87608b032ffffff,18.93667,72.83083,4,0.2136
87608b032ffffff,18.93667,72.83083,5,0.145
87608b032ffffff,18.93667,72.83083,6,0.0998
87608b032ffffff,18.93667,72.83083,7,0.2078
87608b032ffffff,18.93667,72.83083,8,0.2737
87608b032ffffff,18.93667,72.83083,9,0.386
87608b032ffffff,18.93667,72.83083,10,0.3094
87608b032ffffff,18.93667,72.83083,11,0.3386
87608b032ffffff,18.93667,72.83083,12,0.2571
87608b032ffffff,18.93667,72.83083,13,0.2415
87608b032ffffff,18.93667,72.83083,14,0.279
87608b032ffffff,18.93667,72.83083,15,0.2535
87608b032ffffff,18.93667,72.83083,16,0.2389
87608b032ffffff,18.93667,72.83083,17,0.2213
87608b032ffffff,18.93667,72.83083,18,0.011
87608b032ffffff,18.93667,72.83083,19,0.1706
87608b032ffffff,18.93667,72.83083,20,0.2469
87608b032ffffff,18.93667,72.83083,21,0.3342
87608b032ffffff,18.93667,72.83083,22,0.2774
87608b032ffffff,18.93667,72.83083,23,0.272
87608b032ffffff,18.93667,72.83083,24,0.2744
87608b032ffffff,18.93667,72.83083,25,0.2057
87608b032ffffff,18.93667,72.83083,26,0.2571
87608b032ffffff,18.93667,72.83083,27,0.2214
87608b032ffffff,18.93667,72.83083,28,0.1989
87608b032ffffff,18.93667,72.83083,29,0.0963
87608b032ffffff,18.93667,72.83083,30,0.2053
87608b032ffffff,18.93667,72.83083,31,0.0942
87608b032ffffff,18.93667,72.83083,32,0.1722
87608b032ffffff,18.93667,72.83083,33,0.3556
87608b032ffffff,18.93667,72.83083,34,0.3427
87608b032ffffff,18.93667,72.83083,35,0.2876
87608b032ffffff,18.93667,72.83083,36,0.259
87608b032ffffff,18.93667,72.83083,37,0.2737
87608b032ffffff,18.93667,72.83083,38,0.2714
87608b032ffffff,18.93667,72.83083,39,0.2918
87608b032ffffff,18.93667,72.83083,40,0.2576
87608b032ffffff,18.93667,72.83083,41,0.2658
87608b036ffffff,18.92333,72.84700,0,0.0883
87608b036ffffff,18.92333,72.84700,1,0.0461
87608b036ffffff,18.92333,72.84700,2,0.1006
87608b036ffffff,18.92333,72.84700,3,-0.0922
87608b036ffffff,18.92333,72.84700,4,0.1278
87608b036ffffff,18.92333,72.84700,5,0.04
87608b036ffffff,18.92333,72.84700,6,-0.0548
87608b036ffffff,18.92333,72.84700,7,0.1581
87608b036ffffff,18.92333,72.84700,8,-0.0153
87608b036ffffff,18.92333,72.84700,10,0.1512
87608b036ffffff,18.92333,72.84700,11,0.2548
87608b036ffffff,18.92333,72.84700,12,0.1873
87608b036ffffff,18.92333,72.84700,13,0.0524
87608b036ffffff,18.92333,72.84700,14,0.0454
87608b036ffffff,18.92333,72.84700,16,0.1822
87608b036ffffff,18.92333,72.84700,17,0.1884
87608b036ffffff,18.92333,72.84700,18,0.002
87608b036ffffff,18.92333,72.84700,20,0.1047
87608b036ffffff,18.92333,72.84700,21,0.0467
87608b036ffffff,18.92333,72.84700,22,0.0765
87608b036ffffff,18.92333,72.84700,23,0.0322
87608b036ffffff,18.92333,72.84700,24,0.094
87608b036ffffff,18.92333,72.84700,26,0.2077
87608b036ffffff,18.92333,72.84700,27,0.0733
87608b036ffffff,18.92333,72.84700,28,0.0029
87608b036ffffff,18.92333,72.84700,29,0.0742
87608b036ffffff,18.92333,72.84700,30,0.0363
87608b036ffffff,18.92333,72.84700,31,0.0527
87608b036ffffff,18.92333,72.84700,32,0.0934
87608b036ffffff,18.92333,72.84700,33,-0.0573
87608b036ffffff,18.92333,72.84700,34,-0.0099
87608b036ffffff,18.92333,72.84700,35,0.0154
87608b036ffffff,18.92333,72.84700,36,0.0825
87608b036ffffff,18.92333,72.84700,37,-0.09
87608b036ffffff,18.92333,72.84700,38,0.0554
87608b036ffffff,18.92333,72.84700,40,0.1065
87608b036ffffff,18.92333,72.84700,41,0.0259
87608b084ffffff,19.04967,72.81476,0,0.2328
87608b084ffffff,19.04967,72.81476,1,0.2402
87608b084ffffff,19.04967,72.81476,2,0.2205
87608b084ffffff,19.04967,72.81476,3,0.2261
87608b084ffffff,19.04967,72.81476,4,0.2177
87608b084ffffff,19.04967,72.81476,5,0.0142
87608b084ffffff,19.04967,72.81476,6,-0.0034
87608b084ffffff,19.04967,72.81476,7,0.1674
87608b084ffffff,19.04967,72.81476,8,0.1705
87608b084ffffff,19.04967,72.81476,9,0.4294
87608b084ffffff,19.04967,72.81476,10,0.4505
87608b084ffffff,19.04967,72.81476,11,0.3076
87608b084ffffff,19.04967,72.81476,12,0.226
87608b084ffffff,19.04967,72.81476,13,0.2476
87608b084ffffff,19.04967,72.81476,14,0.2192
87608b084ffffff,19.04967,72.81476,15,0.3488
87608b084ffffff,19.04967,72.81476,16,0.2131
87608b084ffffff,19.04967,72.81476,17,0.0779
87608b084ffffff,19.04967,72.81476,18,-0.0045
87608b084ffffff,19.04967,72.81476,19,0.1579
87608b084ffffff,19.04967,72.81476,20,0.2114
87608b084ffffff,19.04967,72.81476,21,0.4184
87608b084ffffff,19.04967,72.81476,22,0.4006
87608b084ffffff,19.04967,72.81476,23,0.2086
87608b084ffffff,19.04967,72.81476,24,0.1679
87608b084ffffff,19.04967,72.81476,25,0.1773
87608b084ffffff,19.04967,72.81476,26,0.1753
87608b084ffffff,19.04967,72.81476,27,0.2059
87608b084ffffff,19.04967,72.81476,28,0.1486
87608b084ffffff,19.04967,72.81476,29,0.0563
87608b084ffffff,19.04967,72.81476,30,0.256
87608b084ffffff,19.04967,72.81476,31,0.2582
87608b084ffffff,19.04967,72.81476,32,0.0719
87608b084ffffff,19.04967,72.81476,33,0.1842
87608b084ffffff,19.04967,72.81476,34,0.289
87608b084ffffff,19.04967,72.81476,35,0.2007
87608b084ffffff,19.04967,72.81476,36,0.2615
87608b084ffffff,19.04967,72.81476,37,0.3131
87608b084ffffff,19.04967,72.81476,38,0.0768
87608b084ffffff,19.04967,72.81476,40,0.1761
87608b084ffffff,19.04967,72.81476,41,0.2039
87608b086ffffff,19.07125,72.81882,0,0.2103
87608b086ffffff,19.07125,72.81882,1,0.2557
87608b086ffffff,19.07125,72.81882,2,0.2923
87608b086ffffff,19.07125,72.81882,3,0.284
87608b086ffffff,19.07125,72.81882,4,0.2718
87608b086ffffff,19.07125,72.81882,5,0.1455
87608b086ffffff,19.07125,72.81882,6,0.0525
87608b086ffffff,19.07125,72.81882,7,0.2281
87608b086ffffff,19.07125,72.81882,8,0.3944
87608b086ffffff,19.07125,72.81882,9,0.448
87608b086ffffff,19.07125,72.81882,10,0.4121
87608b086ffffff,19.07125,72.81882,11,0.279
87608b086ffffff,19.07125,72.81882,12,0.2439
87608b086ffffff,19.07125,72.81882,13,0.2432
87608b086ffffff,19.07125,72.81882,14,0.3093
87608b086ffffff,19.07125,72.81882,15,0.2895
87608b086ffffff,19.07125,72.81882,16,0.2512
87608b086ffffff,19.07125,72.81882,17,0.2065
87608b086ffffff,19.07125,72.81882,18,0.1096
87608b086ffffff,19.07125,72.81882,19,0.1658
87608b086ffffff,19.07125,72.81882,20,0.3846
87608b086ffffff,19.07125,72.81882,21,0.3498
87608b086ffffff,19.07125,72.81882,22,0.3091
87608b086ffffff,19.07125,72.81882,23,0.2754
87608b086ffffff,19.07125,72.81882,24,0.2248
87608b086ffffff,19.07125,72.81882,25,0.2332
87608b086ffffff,19.07125,72.81882,26,0.2975
87608b086ffffff,19.07125,72.81882,27,0.2061
87608b086ffffff,19.07125,72.81882,28,0.2144
87608b086ffffff,19.07125,72.81882,29,0.0743
87608b086ffffff,19.07125,72.81882,30,0.1705
87608b086ffffff,19.07125,72.81882,31,0.1455
87608b086ffffff,19.07125,72.81882,32,0.1965
87608b086ffffff,19.07125,72.81882,33,0.1784
87608b086ffffff,19.07125,72.81882,34,0.3308
87608b086ffffff,19.07125,72.81882,35,0.2226
87608b086ffffff,19.07125,72.81882,36,0.285
87608b086ffffff,19.07125,72.81882,37,0.271
87608b086ffffff,19.07125,72.81882,38,0.1957
87608b086ffffff,19.07125,72.81882,39,0.2169
87608b086ffffff,19.07125,72.81882,40,0.2278
87608b086ffffff,19.07125,72.81882,41,0.1612
87608b090ffffff,19.11441,72.82695,0,0.3229
87608b090ffffff,19.11441,72.82695,1,0.3199
87608b090ffffff,19.11441,72.82695,2,0.3463
87608b090ffffff,19.11441,72.82695,3,0.3468
87608b090ffffff,19.11441,72.82695,4,0.3494
87608b090ffffff,19.11441,72.82695,5,0.2385
87608b090ffffff,19.11441,72.82695,6,0.1235
87608b090ffffff,19.11441,72.82695,7,0.2749
87608b090ffffff,19.11441,72.82695,8,0.3069
87608b090ffffff,19.11441,72.82695,9,0.5471
87608b090ffffff,19.11441,72.82695,10,0.4576
87608b090ffffff,19.11441,72.82695,11,0.4208
87608b090ffffff,19.11441,72.82695,12,0.3382
87608b090ffffff,19.11441,72.82695,13,0.3302
87608b090ffffff,19.11441,72.82695,14,0.3318
87608b090ffffff,19.11441,72.82695,15,0.3274
87608b090ffffff,19.11441,72.82695,16,0.3236
87608b090ffffff,19.11441,72.82695,17,0.3534
87608b090ffffff,19.11441,72.82695,18,0.0985
87608b090ffffff,19.11441,72.82695,19,0.2909
87608b090ffffff,19.11441,72.82695,20,0.5163
87608b090ffffff,19.11441,72.82695,21,0.4558
87608b090ffffff,19.11441,72.82695,22,0.4558
87608b090ffffff,19.11441,72.82695,23,0.4175
87608b090ffffff,19.11441,72.82695,24,0.3482
87608b090ffffff,19.11441,72.82695,25,0.2975
87608b090ffffff,19.11441,72.82695,26,0.3688
87608b090ffffff,19.11441,72.82695,27,0.3654
87608b090ffffff,19.11441,72.82695,28,0.2825
87608b090ffffff,19.11441,72.82695,29,0.1809
87608b090ffffff,19.11441,72.82695,30,0.3019
87608b090ffffff,19.11441,72.82695,31,0.2614
87608b090ffffff,19.11441,72.82695,32,0.4256
87608b090ffffff,19.11441,72.82695,33,0.5913
87608b090ffffff,19.11441,72.82695,34,0.4125
87608b090ffffff,19.11441,72.82695,35,0.2782
87608b090ffffff,19.11441,72.82695,36,0.3486
87608b090ffffff,19.11441,72.82695,37,0.3624
87608b090ffffff,19.11441,72.82695,38,0.3293
87608b090ffffff,19.11441,72.82695,39,0.3115
87608b090ffffff,19.11441,72.82695,40,0.3384
87608b090ffffff,19.11441,72.82695,41,0.2252
87608b091ffffff,19.10614,72.80671,20,0.0172
87608b092ffffff,19.13599,72.83101,0,0.2832
87608b092ffffff,19.13599,72.83101,1,0.274
87608b092ffffff,19.13599,72.83101,2,0.3058
87608b092ffffff,19.13599,72.83101,3,0.3029
87608b092ffffff,19.13599,72.83101,4,0.313
87608b092ffffff,19.13599,72.83101,5,0.1967
87608b092ffffff,19.13599,72.83101,6,0.1231
87608b092ffffff,19.13599,72.83101,7,0.2522
87608b092ffffff,19.13599,72.83101,8,0.3384
87608b092ffffff,19.13599,72.83101,9,0.442
87608b092ffffff,19.13599,72.83101,10,0.4027
87608b092ffffff,19.13599,72.83101,11,0.3631
87608b092ffffff,19.13599,72.83101,12,0.3089
87608b092ffffff,19.13599,72.83101,13,0.2955
87608b092ffffff,19.13599,72.83101,14,0.2848
87608b092ffffff,19.13599,72.83101,15,0.2936
87608b092ffffff,19.13599,72.83101,16,0.26
87608b092ffffff,19.13599,72.83101,17,0.2586
87608b092ffffff,19.13599,72.83101,18,0.1286
87608b092ffffff,19.13599,72.83101,19,0.2626
87608b092ffffff,19.13599,72.83101,20,0.4673
87608b092ffffff,19.13599,72.83101,21,0.398
87608b092ffffff,19.13599,72.83101,22,0.3893
87608b092ffffff,19.13599,72.83101,23,0.3529
87608b092ffffff,19.13599,72.83101,24,0.2849
87608b092ffffff,19.13599,72.83101,25,0.2626
87608b092ffffff,19.13599,72.83101,26,0.3018
87608b092ffffff,19.13599,72.83101,27,0.3077
87608b092ffffff,19.13599,72.83101,28,0.2887
87608b092ffffff,19.13599,72.83101,29,0.1955
87608b092ffffff,19.13599,72.83101,30,0.2402
87608b092ffffff,19.13599,72.83101,31,0.2108
87608b092ffffff,19.13599,72.83101,32,0.3097
87608b092ffffff,19.13599,72.83101,33,0.4831
87608b092ffffff,19.13599,72.83101,34,0.3553
87608b092ffffff,19.13599,72.83101,35,0.3244
87608b092ffffff,19.13599,72.83101,36,0.2895
87608b092ffffff,19.13599,72.83101,37,0.2949
87608b092ffffff,19.13599,72.83101,38,0.3052
87608b092ffffff,19.13599,72.83101,39,0.2843
87608b092ffffff,19.13599,72.83101,40,0.3144
87608b092ffffff,19.13599,72.83101,41,0.237
87608b093ffffff,19.12771,72.81078,0,0.3355
87608b093ffffff,19.12771,72.81078,1,0.3399
87608b093ffffff,19.12771,72.81078,2,0.3795
87608b093ffffff,19.12771,72.81078,3,0.3613
87608b093ffffff,19.12771,72.81078,4,0.3422
87608b093ffffff,19.12771,72.81078,5,0.2586
87608b093ffffff,19.12771,72.81078,6,0.1231
87608b093ffffff,19.12771,72.81078,7,0.3209
87608b093ffffff,19.12771,72.81078,8,0.4445
87608b093ffffff,19.12771,72.81078,9,0.5526
87608b093ffffff,19.12771,72.81078,10,0.5071
87608b093ffffff,19.12771,72.81078,11,0.43
87608b093ffffff,19.12771,72.81078,12,0.4169
87608b093ffffff,19.12771,72.81078,13,0.3845
87608b093ffffff,19.12771,72.81078,14,0.3922
87608b093ffffff,19.12771,72.81078,15,0.2991
87608b093ffffff,19.12771,72.81078,16,0.3815
87608b093ffffff,19.12771,72.81078,17,0.3105
87608b093ffffff,19.12771,72.81078,18,0.1378
87608b093ffffff,19.12771,72.81078,19,0.2952
87608b093ffffff,19.12771,72.81078,20,0.3621
87608b093ffffff,19.12771,72.81078,21,0.5177
87608b093ffffff,19.12771,72.81078,22,0.476
87608b093ffffff,19.12771,72.81078,23,0.4454
87608b093ffffff,19.12771,72.81078,24,0.3736
87608b093ffffff,19.12771,72.81078,25,0.3428
87608b093ffffff,19.12771,72.81078,26,0.3179
87608b093ffffff,19.12771,72.81078,27,0.3231
87608b093ffffff,19.12771,72.81078,28,0.2139
87608b093ffffff,19.12771,72.81078,29,0.1295
87608b093ffffff,19.12771,72.81078,30,0.3189
87608b093ffffff,19.12771,72.81078,31,0.1575
87608b093ffffff,19.12771,72.81078,32,0.225
87608b093ffffff,19.12771,72.81078,33,0.662
87608b093ffffff,19.12771,72.81078,34,0.4691
87608b093ffffff,19.12771,72.81078,35,0.3939
87608b093ffffff,19.12771,72.81078,36,0.429
87608b093ffffff,19.12771,72.81078,37,0.3863
87608b093ffffff,19.12771,72.81078,38,0.3105
87608b093ffffff,19.12771,72.81078,39,0.3714
87608b093ffffff,19.12771,72.81078,40,0.3794
87608b093ffffff,19.12771,72.81078,41,0.3015
87608b094ffffff,19.10110,72.84312,0,0.2808
87608b094ffffff,19.10110,72.84312,1,0.2846
87608b094ffffff,19.10110,72.84312,2,0.3379
87608b094ffffff,19.10110,72.84312,3,0.3485
87608b094ffffff,19.10110,72.84312,4,0.3269
87608b094ffffff,19.10110,72.84312,5,0.2451
87608b094ffffff,19.10110,72.84312,6,0.1333
87608b094ffffff,19.10110,72.84312,7,0.2534
87608b094ffffff,19.10110,72.84312,8,0.3728
87608b094ffffff,19.10110,72.84312,9,0.4542
87608b094ffffff,19.10110,72.84312,10,0.4081
87608b094ffffff,19.10110,72.84312,11,0.3593
87608b094ffffff,19.10110,72.84312,12,0.3177
87608b094ffffff,19.10110,72.84312,13,0.3018
87608b094ffffff,19.10110,72.84312,14,0.2975
87608b094ffffff,19.10110,72.84312,15,0.2887
87608b094ffffff,19.10110,72.84312,16,0.3087
87608b094ffffff,19.10110,72.84312,17,0.2787
87608b094ffffff,19.10110,72.84312,18,0.0794
87608b094ffffff,19.10110,72.84312,19,0.2876
87608b094ffffff,19.10110,72.84312,20,0.5395
87608b094ffffff,19.10110,72.84312,21,0.4078
87608b094ffffff,19.10110,72.84312,22,0.397
87608b094ffffff,19.10110,72.84312,23,0.3695
87608b094ffffff,19.10110,72.84312,24,0.2856
87608b094ffffff,19.10110,72.84312,25,0.2653
87608b094ffffff,19.10110,72.84312,26,0.3471
87608b094ffffff,19.10110,72.84312,27,0.2755
87608b094ffffff,19.10110,72.84312,28,0.2487
87608b094ffffff,19.10110,72.84312,29,0.2104
87608b094ffffff,19.10110,72.84312,30,0.3051
87608b094ffffff,19.10110,72.84312,31,0.2852
87608b094ffffff,19.10110,72.84312,32,0.3014
87608b094ffffff,19.10110,72.84312,33,0.4952
87608b094ffffff,19.10110,72.84312,34,0.3889
87608b094ffffff,19.10110,72.84312,35,0.3101
87608b094ffffff,19.10110,72.84312,36,0.302
87608b094ffffff,19.10110,72.84312,37,0.3107
87608b094ffffff,19.10110,72.84312,38,0.2804
87608b094ffffff,19.10110,72.84312,39,0.2913
87608b094ffffff,19.10110,72.84312,40,0.3438
87608b094ffffff,19.10110,72.84312,41,0.2371
87608b095ffffff,19.09283,72.82288,0,0.209
87608b095ffffff,19.09283,72.82288,1,0.3437
87608b095ffffff,19.09283,72.82288,2,0.2753
87608b095ffffff,19.09283,72.82288,3,0.314
87608b095ffffff,19.09283,72.82288,4,0.3049
87608b095ffffff,19.09283,72.82288,5,0.1639
87608b095ffffff,19.09283,72.82288,6,0.1299
87608b095ffffff,19.09283,72.82288,7,0.2696
87608b095ffffff,19.09283,72.82288,8,0.4091
87608b095ffffff,19.09283,72.82288,9,0.5032
87608b095ffffff,19.09283,72.82288,10,0.4609
87608b095ffffff,19.09283,72.82288,11,0.3528
87608b095ffffff,19.09283,72.82288,12,0.3169
87608b095ffffff,19.09283,72.82288,13,0.3729
87608b095ffffff,19.09283,72.82288,14,0.3274
87608b095ffffff,19.09283,72.82288,15,0.325
87608b095ffffff,19.09283,72.82288,16,0.2452
87608b095ffffff,19.09283,72.82288,17,0.2709
87608b095ffffff,19.09283,72.82288,18,0.0528
87608b095ffffff,19.09283,72.82288,19,0.3223
87608b095ffffff,19.09283,72.82288,20,0.4977
87608b095ffffff,19.09283,72.82288,21,0.3021
