# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Mumbai, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
87608b0aeffffff,19.01982,72.79047,24,162.2
87608b0aeffffff,19.01982,72.79047,25,137.8
87608b0aeffffff,19.01982,72.79047,26,132.6
87608b0aeffffff,19.01982,72.79047,27,109.1
87608b0aeffffff,19.01982,72.79047,28,87.4
87608b0aeffffff,19.01982,72.79047,29,75.0
87608b0aeffffff,19.01982,72.79047,30,70.3
87608b0aeffffff,19.01982,72.79047,31,69.2
87608b0aeffffff,19.01982,72.79047,32,69.8
87608b0aeffffff,19.01982,72.79047,33,119.3
87608b0aeffffff,19.01982,72.79047,34,154.5
87608b0aeffffff,19.01982,72.79047,35,159.4
87608b0aeffffff,19.01982,72.79047,36,151.5
87608b0aeffffff,19.01982,72.79047,37,157.3
87608b0aeffffff,19.01982,72.79047,38,117.1
87608b0aeffffff,19.01982,72.79047,39,93.8
87608b0aeffffff,19.01982,72.79047,40,73.7
87608b0aeffffff,19.01982,72.79047,41,67.0
87608b0b0ffffff,19.06621,72.85523,0,174.6
87608b0b0ffffff,19.06621,72.85523,1,183.1
87608b0b0ffffff,19.06621,72.85523,2,164.6
87608b0b0ffffff,19.06621,72.85523,3,116.5
87608b0b0ffffff,19.06621,72.85523,4,79.6
87608b0b0ffffff,19.06621,72.85523,5,70.3
87608b0b0ffffff,19.06621,72.85523,6,70.6
87608b0b0ffffff,19.06621,72.85523,7,66.4
87608b0b0ffffff,19.06621,72.85523,8,70.4
87608b0b0ffffff,19.06621,72.85523,9,153.1
87608b0b0ffffff,19.06621,72.85523,10,169.4
87608b0b0ffffff,19.06621,72.85523,11,157.6
87608b0b0ffffff,19.06621,72.85523,12,150.6
87608b0b0ffffff,19.06621,72.85523,13,141.9
87608b0b0ffffff,19.06621,72.85523,14,121.0
87608b0b0ffffff,19.06621,72.85523,15,106.3
87608b0b0ffffff,19.06621,72.85523,16,86.5
87608b0b0ffffff,19.06621,72.85523,17,70.2
87608b0b0ffffff,19.06621,72.85523,18,74.6
87608b0b0ffffff,19.06621,72.85523,19,67.3
87608b0b0ffffff,19.06621,72.85523,20,66.6
87608b0b0ffffff,19.06621,72.85523,21,138.6
87608b0b0ffffff,19.06621,72.85523,22,176.7
87608b0b0ffffff,19.06621,72.85523,23,153.8
87608b0b0ffffff,19.06621,72.85523,24,162.2
87608b0b0ffffff,19.06621,72.85523,25,137.8
87608b0b0ffffff,19.06621,72.85523,26,132.6
87608b0b0ffffff,19.06621,72.85523,27,109.1
87608b0b0ffffff,19.06621,72.85523,28,87.4
87608b0b0ffffff,19.06621,72.85523,29,75.0
87608b0b0ffffff,19.06621,72.85523,30,70.3
87608b0b0ffffff,19.06621,72.85523,31,69.2
87608b0b0ffffff,19.06621,72.85523,32,69.8
87608b0b0ffffff,19.06621,72.85523,33,119.3
87608b0b0ffffff,19.06621,72.85523,34,154.5
87608b0b0ffffff,19.06621,72.85523,35,159.4
87608b0b0ffffff,19.06621,72.85523,36,151.5
87608b0b0ffffff,19.06621,72.85523,37,157.3
87608b0b0ffffff,19.06621,72.85523,38,117.1
87608b0b0ffffff,19.06621,72.85523,39,93.8
87608b0b0ffffff,19.06621,72.85523,40,73.7
87608b0b0ffffff,19.06621,72.85523,41,67.0
87608b0b1ffffff,19.05794,72.83499,0,174.6
87608b0b1ffffff,19.05794,72.83499,1,183.1
87608b0b1ffffff,19.05794,72.83499,2,164.6
87608b0b1ffffff,19.05794,72.83499,3,116.5
87608b0b1ffffff,19.05794,72.83499,4,79.6
87608b0b1ffffff,19.05794,72.83499,5,70.3
87608b0b1ffffff,19.05794,72.83499,6,70.6
87608b0b1ffffff,19.05794,72.83499,7,66.4
87608b0b1ffffff,19.05794,72.83499,8,70.4
87608b0b1ffffff,19.05794,72.83499,9,153.1
87608b0b1ffffff,19.05794,72.83499,10,169.4
87608b0b1ffffff,19.05794,72.83499,11,157.6
87608b0b1ffffff,19.05794,72.83499,12,150.6
87608b0b1ffffff,19.05794,72.83499,13,141.9
87608b0b1ffffff,19.05794,72.83499,14,121.0
87608b0b1ffffff,19.05794,72.83499,15,106.3
87608b0b1ffffff,19.05794,72.83499,16,86.5
87608b0b1ffffff,19.05794,72.83499,17,70.2
87608b0b1ffffff,19.05794,72.83499,18,74.6
87608b0b1ffffff,19.05794,72.83499,19,67.3
87608b0b1ffffff,19.05794,72.83499,20,66.6
87608b0b1ffffff,19.05794,72.83499,21,138.6
87608b0b1ffffff,19.05794,72.83499,22,176.7
87608b0b1ffffff,19.05794,72.83499,23,153.8
87608b0b1ffffff,19.05794,72.83499,24,162.2
87608b0b1ffffff,19.05794,72.83499,25,137.8
87608b0b1ffffff,19.05794,72.83499,26,132.6
87608b0b1ffffff,19.05794,72.83499,27,109.1
87608b0b1ffffff,19.05794,72.83499,28,87.4
87608b0b1ffffff,19.05794,72.83499,29,75.0
87608b0b1ffffff,19.05794,72.83499,30,70.3
87608b0b1ffffff,19.05794,72.83499,31,69.2
87608b0b1ffffff,19.05794,72.83499,32,69.8
87608b0b1ffffff,19.05794,72.83499,33,119.3
87608b0b1ffffff,19.05794,72.83499,34,154.5
87608b0b1ffffff,19.05794,72.83499,35,159.4
87608b0b1ffffff,19.05794,72.83499,36,151.5
87608b0b1ffffff,19.05794,72.83499,37,157.3
87608b0b1ffffff,19.05794,72.83499,38,117.1
87608b0b1ffffff,19.05794,72.83499,39,93.8
87608b0b1ffffff,19.05794,72.83499,40,73.7
87608b0b1ffffff,19.05794,72.83499,41,67.0
87608b0b2ffffff,19.08779,72.85930,0,174.6
87608b0b2ffffff,19.08779,72.85930,1,183.1
87608b0b2ffffff,19.08779,72.85930,2,164.6
87608b0b2ffffff,19.08779,72.85930,3,116.5
87608b0b2ffffff,19.08779,72.85930,4,79.6
87608b0b2ffffff,19.08779,72.85930,5,70.3
87608b0b2ffffff,19.08779,72.85930,6,70.6
87608b0b2ffffff,19.08779,72.85930,7,66.4
87608b0b2ffffff,19.08779,72.85930,8,70.4
87608b0b2ffffff,19.08779,72.85930,9,153.1
87608b0b2ffffff,19.08779,72.85930,10,169.4
87608b0b2ffffff,19.08779,72.85930,11,157.6
87608b0b2ffffff,19.08779,72.85930,12,150.6
87608b0b2ffffff,19.08779,72.85930,13,141.9
87608b0b2ffffff,19.08779,72.85930,14,121.0
87608b0b2ffffff,19.08779,72.85930,15,106.3
87608b0b2ffffff,19.08779,72.85930,16,86.5
87608b0b2ffffff,19.08779,72.85930,17,70.2
87608b0b2ffffff,19.08779,72.85930,18,74.6
87608b0b2ffffff,19.08779,72.85930,19,67.3
87608b0b2ffffff,19.08779,72.85930,20,66.6
87608b0b2ffffff,19.08779,72.85930,21,138.6
87608b0b2ffffff,19.08779,72.85930,22,176.7
87608b0b2ffffff,19.08779,72.85930,23,153.8
87608b0b2ffffff,19.08779,72.85930,24,162.2
87608b0b2ffffff,19.08779,72.85930,25,137.8
87608b0b2ffffff,19.08779,72.85930,26,132.6
87608b0b2ffffff,19.08779,72.85930,27,109.1
87608b0b2ffffff,19.08779,72.85930,28,87.4
87608b0b2ffffff,19.08779,72.85930,29,75.0
87608b0b2ffffff,19.08779,72.85930,30,70.3
87608b0b2ffffff,19.08779,72.85930,31,69.2
87608b0b2ffffff,19.08779,72.85930,32,69.8
87608b0b2ffffff,19.08779,72.85930,33,119.3
87608b0b2ffffff,19.08779,72.85930,34,154.5
87608b0b2ffffff,19.08779,72.85930,35,159.4
87608b0b2ffffff,19.08779,72.85930,36,151.5
87608b0b2ffffff,19.08779,72.85930,37,157.3
87608b0b2ffffff,19.08779,72.85930,38,117.1
87608b0b2ffffff,19.08779,72.85930,39,93.8
87608b0b2ffffff,19.08779,72.85930,40,73.7
87608b0b2ffffff,19.08779,72.85930,41,67.0
87608b0b3ffffff,19.07952,72.83905,0,174.6
87608b0b3ffffff,19.07952,72.83905,1,183.1
87608b0b3ffffff,19.07952,72.83905,2,164.6
87608b0b3ffffff,19.07952,72.83905,3,116.5
87608b0b3ffffff,19.07952,72.83905,4,79.6
87608b0b3ffffff,19.07952,72.83905,5,70.3
87608b0b3ffffff,19.07952,72.83905,6,70.6
87608b0b3ffffff,19.07952,72.83905,7,66.4
87608b0b3ffffff,19.07952,72.83905,8,70.4
87608b0b3ffffff,19.07952,72.83905,9,153.1
87608b0b3ffffff,19.07952,72.83905,10,169.4
87608b0b3ffffff,19.07952,72.83905,11,157.6
87608b0b3ffffff,19.07952,72.83905,12,150.6
87608b0b3ffffff,19.07952,72.83905,13,141.9
87608b0b3ffffff,19.07952,72.83905,14,121.0
87608b0b3ffffff,19.07952,72.83905,15,106.3
87608b0b3ffffff,19.07952,72.83905,16,86.5
87608b0b3ffffff,19.07952,72.83905,17,70.2
87608b0b3ffffff,19.07952,72.83905,18,74.6
87608b0b3ffffff,19.07952,72.83905,19,67.3
87608b0b3ffffff,19.07952,72.83905,20,66.6
87608b0b3ffffff,19.07952,72.83905,21,138.6
87608b0b3ffffff,19.07952,72.83905,22,176.7
87608b0b3ffffff,19.07952,72.83905,23,153.8
87608b0b3ffffff,19.07952,72.83905,24,162.2
87608b0b3ffffff,19.07952,72.83905,25,137.8
87608b0b3ffffff,19.07952,72.83905,26,132.6
87608b0b3ffffff,19.07952,72.83905,27,109.1
87608b0b3ffffff,19.07952,72.83905,28,87.4
87608b0b3ffffff,19.07952,72.83905,29,75.0
87608b0b3ffffff,19.07952,72.83905,30,70.3
87608b0b3ffffff,19.07952,72.83905,31,69.2
87608b0b3ffffff,19.07952,72.83905,32,69.8
87608b0b3ffffff,19.07952,72.83905,33,119.3
87608b0b3ffffff,19.07952,72.83905,34,154.5
87608b0b3ffffff,19.07952,72.83905,35,159.4
87608b0b3ffffff,19.07952,72.83905,36,151.5
87608b0b3ffffff,19.07952,72.83905,37,157.3
87608b0b3ffffff,19.07952,72.83905,38,117.1
87608b0b3ffffff,19.07952,72.83905,39,93.8
87608b0b3ffffff,19.07952,72.83905,40,73.7
87608b0b3ffffff,19.07952,72.83905,41,67.0
87608b0b4ffffff,19.05288,72.87140,0,174.6
87608b0b4ffffff,19.05288,72.87140,1,183.1
87608b0b4ffffff,19.05288,72.87140,2,164.6
87608b0b4ffffff,19.05288,72.87140,3,116.5
87608b0b4ffffff,19.05288,72.87140,4,79.6
87608b0b4ffffff,19.05288,72.87140,5,70.3
87608b0b4ffffff,19.05288,72.87140,6,70.6
87608b0b4ffffff,19.05288,72.87140,7,66.4
87608b0b4ffffff,19.05288,72.87140,8,70.4
87608b0b4ffffff,19.05288,72.87140,9,153.1
87608b0b4ffffff,19.05288,72.87140,10,169.4
87608b0b4ffffff,19.05288,72.87140,11,157.6
87608b0b4ffffff,19.05288,72.87140,12,150.6
87608b0b4ffffff,19.05288,72.87140,13,141.9
87608b0b4ffffff,19.05288,72.87140,14,121.0
87608b0b4ffffff,19.05288,72.87140,15,106.3
87608b0b4ffffff,19.05288,72.87140,16,86.5
87608b0b4ffffff,19.05288,72.87140,17,70.2
87608b0b4ffffff,19.05288,72.87140,18,74.6
87608b0b4ffffff,19.05288,72.87140,19,67.3
87608b0b4ffffff,19.05288,72.87140,20,66.6
87608b0b4ffffff,19.05288,72.87140,21,138.6
87608b0b4ffffff,19.05288,72.87140,22,176.7
87608b0b4ffffff,19.05288,72.87140,23,153.8
87608b0b4ffffff,19.05288,72.87140,24,162.2
87608b0b4ffffff,19.05288,72.87140,25,137.8
87608b0b4ffffff,19.05288,72.87140,26,132.6
87608b0b4ffffff,19.05288,72.87140,27,109.1
87608b0b4ffffff,19.05288,72.87140,28,87.4
87608b0b4ffffff,19.05288,72.87140,29,75.0
87608b0b4ffffff,19.05288,72.87140,30,70.3
87608b0b4ffffff,19.05288,72.87140,31,69.2
87608b0b4ffffff,19.05288,72.87140,32,69.8
87608b0b4ffffff,19.05288,72.87140,33,119.3
87608b0b4ffffff,19.05288,72.87140,34,154.5
87608b0b4ffffff,19.05288,72.87140,35,159.4
87608b0b4ffffff,19.05288,72.87140,36,151.5
87608b0b4ffffff,19.05288,72.87140,37,157.3
87608b0b4ffffff,19.05288,72.87140,38,117.1
87608b0b4ffffff,19.05288,72.87140,39,93.8
87608b0b4ffffff,19.05288,72.87140,40,73.7
87608b0b4ffffff,19.05288,72.87140,41,67.0
87608b0b5ffffff,19.04462,72.85116,0,174.6
87608b0b5ffffff,19.04462,72.85116,1,183.1
87608b0b5ffffff,19.04462,72.85116,2,164.6
87608b0b5ffffff,19.04462,72.85116,3,116.5
87608b0b5ffffff,19.04462,72.85116,4,79.6
87608b0b5ffffff,19.04462,72.85116,5,70.3
87608b0b5ffffff,19.04462,72.85116,6,70.6
87608b0b5ffffff,19.04462,72.85116,7,66.4
87608b0b5ffffff,19.04462,72.85116,8,70.4
87608b0b5ffffff,19.04462,72.85116,9,153.1
87608b0b5ffffff,19.04462,72.85116,10,169.4
87608b0b5ffffff,19.04462,72.85116,11,157.6
87608b0b5ffffff,19.04462,72.85116,12,150.6
87608b0b5ffffff,19.04462,72.85116,13,141.9
87608b0b5ffffff,19.04462,72.85116,14,121.0
87608b0b5ffffff,19.04462,72.85116,15,106.3
87608b0b5ffffff,19.04462,72.85116,16,86.5
87608b0b5ffffff,19.04462,72.85116,17,70.2
87608b0b5ffffff,19.04462,72.85116,18,74.6
87608b0b5ffffff,19.04462,72.85116,19,67.3
87608b0b5ffffff,19.04462,72.85116,20,66.6
87608b0b5ffffff,19.04462,72.85116,21,138.6
87608b0b5ffffff,19.04462,72.85116,22,176.7
87608b0b5ffffff,19.04462,72.85116,23,153.8
87608b0b5ffffff,19.04462,72.85116,24,162.2
87608b0b5ffffff,19.04462,72.85116,25,137.8
87608b0b5ffffff,19.04462,72.85116,26,132.6
87608b0b5ffffff,19.04462,72.85116,27,109.1
87608b0b5ffffff,19.04462,72.85116,28,87.4
87608b0b5ffffff,19.04462,72.85116,29,75.0
87608b0b5ffffff,19.04462,72.85116,30,70.3
87608b0b5ffffff,19.04462,72.85116,31,69.2
87608b0b5ffffff,19.04462,72.85116,32,69.8
87608b0b5ffffff,19.04462,72.85116,33,119.3
87608b0b5ffffff,19.04462,72.85116,34,154.5
87608b0b5ffffff,19.04462,72.85116,35,159.4
87608b0b5ffffff,19.04462,72.85116,36,151.5
87608b0b5ffffff,19.04462,72.85116,37,157.3
87608b0b5ffffff,19.04462,72.85116,38,117.1
87608b0b5ffffff,19.04462,72.85116,39,93.8
87608b0b5ffffff,19.04462,72.85116,40,73.7
87608b0b5ffffff,19.04462,72.85116,41,67.0
87608b0b6ffffff,19.07447,72.87547,0,174.6
87608b0b6ffffff,19.07447,72.87547,1,183.1
87608b0b6ffffff,19.07447,72.87547,2,164.6
87608b0b6ffffff,19.07447,72.87547,3,116.5
87608b0b6ffffff,19.07447,72.87547,4,79.6
87608b0b6ffffff,19.07447,72.87547,5,70.3
87608b0b6ffffff,19.07447,72.87547,6,70.6
87608b0b6ffffff,19.07447,72.87547,7,66.4
87608b0b6ffffff,19.07447,72.87547,8,70.4
87608b0b6ffffff,19.07447,72.87547,9,153.1
87608b0b6ffffff,19.07447,72.87547,10,169.4
87608b0b6ffffff,19.07447,72.87547,11,157.6
87608b0b6ffffff,19.07447,72.87547,12,150.6
87608b0b6ffffff,19.07447,72.87547,13,141.9
87608b0b6ffffff,19.07447,72.87547,14,121.0
87608b0b6ffffff,19.07447,72.87547,15,106.3
87608b0b6ffffff,19.07447,72.87547,16,86.5
87608b0b6ffffff,19.07447,72.87547,17,70.2
87608b0b6ffffff,19.07447,72.87547,18,74.6
87608b0b6ffffff,19.07447,72.87547,19,67.3
87608b0b6ffffff,19.07447,72.87547,20,66.6
87608b0b6ffffff,19.07447,72.87547,21,138.6
87608b0b6ffffff,19.07447,72.87547,22,176.7
87608b0b6ffffff,19.07447,72.87547,23,153.8
87608b0b6ffffff,19.07447,72.87547,24,162.2
87608b0b6ffffff,19.07447,72.87547,25,137.8
87608b0b6ffffff,19.07447,72.87547,26,132.6
87608b0b6ffffff,19.07447,72.87547,27,109.1
87608b0b6ffffff,19.07447,72.87547,28,87.4
87608b0b6ffffff,19.07447,72.87547,29,75.0
87608b0b6ffffff,19.07447,72.87547,30,70.3
87608b0b6ffffff,19.07447,72.87547,31,69.2
87608b0b6ffffff,19.07447,72.87547,32,69.8
87608b0b6ffffff,19.07447,72.87547,33,119.3
87608b0b6ffffff,19.07447,72.87547,34,154.5
87608b0b6ffffff,19.07447,72.87547,35,159.4
87608b0b6ffffff,19.07447,72.87547,36,151.5
87608b0b6ffffff,19.07447,72.87547,37,157.3
87608b0b6ffffff,19.07447,72.87547,38,117.1
87608b0b6ffffff,19.07447,72.87547,39,93.8
87608b0b6ffffff,19.07447,72.87547,40,73.7
87608b0b6ffffff,19.07447,72.87547,41,67.0
87608b180ffffff,18.96969,72.91179,0,171.6
87608b180ffffff,18.96969,72.91179,1,188.6
87608b180ffffff,18.96969,72.91179,2,155.6
87608b180ffffff,18.96969,72.91179,3,121.4
87608b180ffffff,18.96969,72.91179,4,72.4
87608b180ffffff,18.96969,72.91179,5,65.2
87608b180ffffff,18.96969,72.91179,6,69.3
87608b180ffffff,18.96969,72.91179,7,64.9
87608b180ffffff,18.96969,72.91179,8,69.2
87608b180ffffff,18.96969,72.91179,9,160.7
87608b180ffffff,18.96969,72.91179,10,168.0
87608b180ffffff,18.96969,72.91179,11,163.7
87608b180ffffff,18.96969,72.91179,12,159.8
87608b180ffffff,18.96969,72.91179,13,154.9
87608b180ffffff,18.96969,72.91179,14,128.1
87608b180ffffff,18.96969,72.91179,15,111.4
87608b180ffffff,18.96969,72.91179,16,82.3
87608b180ffffff,18.96969,72.91179,17,66.7
87608b180ffffff,18.96969,72.91179,18,72.2
87608b180ffffff,18.96969,72.91179,19,66.0
87608b180ffffff,18.96969,72.91179,20,64.4
87608b180ffffff,18.96969,72.91179,21,133.2
87608b180ffffff,18.96969,72.91179,22,178.0
87608b180ffffff,18.96969,72.91179,23,158.4
87608b180ffffff,18.96969,72.91179,24,167.8
87608b180ffffff,18.96969,72.91179,25,148.5
87608b180ffffff,18.96969,72.91179,26,134.1
87608b180ffffff,18.96969,72.91179,27,98.2
87608b180ffffff,18.96969,72.91179,28,81.1
87608b180ffffff,18.96969,72.91179,29,70.5
87608b180ffffff,18.96969,72.91179,30,65.5
87608b180ffffff,18.96969,72.91179,31,65.1
87608b180ffffff,18.96969,72.91179,32,67.0
87608b180ffffff,18.96969,72.91179,33,118.0
87608b180ffffff,18.96969,72.91179,34,156.3
87608b180ffffff,18.96969,72.91179,35,157.2
87608b180ffffff,18.96969,72.91179,36,155.0
87608b180ffffff,18.96969,72.91179,37,160.6
87608b180ffffff,18.96969,72.91179,38,121.2
87608b180ffffff,18.96969,72.91179,39,94.6
87608b180ffffff,18.96969,72.91179,40,71.0
87608b180ffffff,18.96969,72.91179,41,62.1
87608b181ffffff,18.96143,72.89154,0,171.6
87608b181ffffff,18.96143,72.89154,1,188.6
87608b181ffffff,18.96143,72.89154,2,155.6
87608b181ffffff,18.96143,72.89154,3,121.4
87608b181ffffff,18.96143,72.89154,4,72.4
87608b181ffffff,18.96143,72.89154,5,65.2
87608b181ffffff,18.96143,72.89154,6,69.3
87608b181ffffff,18.96143,72.89154,7,64.9
87608b181ffffff,18.96143,72.89154,8,69.2
87608b181ffffff,18.96143,72.89154,9,160.7
87608b181ffffff,18.96143,72.89154,10,168.0
87608b181ffffff,18.96143,72.89154,11,163.7
87608b181ffffff,18.96143,72.89154,12,159.8
87608b181ffffff,18.96143,72.89154,13,154.9
87608b181ffffff,18.96143,72.89154,14,128.1
87608b181ffffff,18.96143,72.89154,15,111.4
87608b181ffffff,18.96143,72.89154,16,82.3
87608b181ffffff,18.96143,72.89154,17,66.7
87608b181ffffff,18.96143,72.89154,18,72.2
87608b181ffffff,18.96143,72.89154,19,66.0
87608b181ffffff,18.96143,72.89154,20,64.4
87608b181ffffff,18.96143,72.89154,21,133.2
87608b181ffffff,18.96143,72.89154,22,178.0
87608b181ffffff,18.96143,72.89154,23,158.4
87608b181ffffff,18.96143,72.89154,24,167.8
87608b181ffffff,18.96143,72.89154,25,148.5
87608b181ffffff,18.96143,72.89154,26,134.1
87608b181ffffff,18.96143,72.89154,27,98.2
87608b181ffffff,18.96143,72.89154,28,81.1
87608b181ffffff,18.96143,72.89154,29,70.5
87608b181ffffff,18.96143,72.89154,30,65.5
87608b181ffffff,18.96143,72.89154,31,65.1
87608b181ffffff,18.96143,72.89154,32,67.0
87608b181ffffff,18.96143,72.89154,33,118.0
87608b181ffffff,18.96143,72.89154,34,156.3
87608b181ffffff,18.96143,72.89154,35,157.2
87608b181ffffff,18.96143,72.89154,36,155.0
87608b181ffffff,18.96143,72.89154,37,160.6
87608b181ffffff,18.96143,72.89154,38,121.2
87608b181ffffff,18.96143,72.89154,39,94.6
87608b181ffffff,18.96143,72.89154,40,71.0
87608b181ffffff,18.96143,72.89154,41,62.1
87608b182ffffff,18.99129,72.91587,0,171.6
87608b182ffffff,18.99129,72.91587,1,188.6
87608b182ffffff,18.99129,72.91587,2,155.6
87608b182ffffff,18.99129,72.91587,3,121.4
87608b182ffffff,18.99129,72.91587,4,72.4
87608b182ffffff,18.99129,72.91587,5,65.2
87608b182ffffff,18.99129,72.91587,6,69.3
87608b182ffffff,18.99129,72.91587,7,64.9
87608b182ffffff,18.99129,72.91587,8,69.2
87608b182ffffff,18.99129,72.91587,9,160.7
87608b182ffffff,18.99129,72.91587,10,168.0
87608b182ffffff,18.99129,72.91587,11,163.7
87608b182ffffff,18.99129,72.91587,12,159.8
87608b182ffffff,18.99129,72.91587,13,154.9
87608b182ffffff,18.99129,72.91587,14,128.1
87608b182ffffff,18.99129,72.91587,15,111.4
87608b182ffffff,18.99129,72.91587,16,82.3
87608b182ffffff,18.99129,72.91587,17,66.7
87608b182ffffff,18.99129,72.91587,18,72.2
87608b182ffffff,18.99129,72.91587,19,66.0
87608b182ffffff,18.99129,72.91587,20,64.4
87608b182ffffff,18.99129,72.91587,21,133.2
87608b182ffffff,18.99129,72.91587,22,178.0
87608b182ffffff,18.99129,72.91587,23,158.4
87608b182ffffff,18.99129,72.91587,24,167.8
87608b182ffffff,18.99129,72.91587,25,148.5
87608b182ffffff,18.99129,72.91587,26,134.1
87608b182ffffff,18.99129,72.91587,27,98.2
87608b182ffffff,18.99129,72.91587,28,81.1
87608b182ffffff,18.99129,72.91587,29,70.5
87608b182ffffff,18.99129,72.91587,30,65.5
87608b182ffffff,18.99129,72.91587,31,65.1
87608b182ffffff,18.99129,72.91587,32,67.0
87608b182ffffff,18.99129,72.91587,33,118.0
87608b182ffffff,18.99129,72.91587,34,156.3
87608b182ffffff,18.99129,72.91587,35,157.2
87608b182ffffff,18.99129,72.91587,36,155.0
87608b182ffffff,18.99129,72.91587,37,160.6
87608b182ffffff,18.99129,72.91587,38,121.2
87608b182ffffff,18.99129,72.91587,39,94.6
87608b182ffffff,18.99129,72.91587,40,71.0
87608b182ffffff,18.99129,72.91587,41,62.1
87608b183ffffff,18.98303,72.89561,0,171.6
87608b183ffffff,18.98303,72.89561,1,188.6
87608b183ffffff,18.98303,72.89561,2,155.6
87608b183ffffff,18.98303,72.89561,3,121.4
87608b183ffffff,18.98303,72.89561,4,72.4
87608b183ffffff,18.98303,72.89561,5,65.2
87608b183ffffff,18.98303,72.89561,6,69.3
87608b183ffffff,18.98303,72.89561,7,64.9
87608b183ffffff,18.98303,72.89561,8,69.2
87608b183ffffff,18.98303,72.89561,9,160.7
87608b183ffffff,18.98303,72.89561,10,168.0
87608b183ffffff,18.98303,72.89561,11,163.7
87608b183ffffff,18.98303,72.89561,12,159.8
87608b183ffffff,18.98303,72.89561,13,154.9
87608b183ffffff,18.98303,72.89561,14,128.1
87608b183ffffff,18.98303,72.89561,15,111.4
87608b183ffffff,18.98303,72.89561,16,82.3
87608b183ffffff,18.98303,72.89561,17,66.7
87608b183ffffff,18.98303,72.89561,18,72.2
87608b183ffffff,18.98303,72.89561,19,66.0
87608b183ffffff,18.98303,72.89561,20,64.4
87608b183ffffff,18.98303,72.89561,21,133.2
87608b183ffffff,18.98303,72.89561,22,178.0
87608b183ffffff,18.98303,72.89561,23,158.4
87608b183ffffff,18.98303,72.89561,24,167.8
87608b183ffffff,18.98303,72.89561,25,148.5
87608b183ffffff,18.98303,72.89561,26,134.1
87608b183ffffff,18.98303,72.89561,27,98.2
87608b183ffffff,18.98303,72.89561,28,81.1
87608b183ffffff,18.98303,72.89561,29,70.5
87608b183ffffff,18.98303,72.89561,30,65.5
87608b183ffffff,18.98303,72.89561,31,65.1
87608b183ffffff,18.98303,72.89561,32,67.0
87608b183ffffff,18.98303,72.89561,33,118.0
87608b183ffffff,18.98303,72.89561,34,156.3
87608b183ffffff,18.98303,72.89561,35,157.2
87608b183ffffff,18.98303,72.89561,36,155.0
87608b183ffffff,18.98303,72.89561,37,160.6
87608b183ffffff,18.98303,72.89561,38,121.2
87608b183ffffff,18.98303,72.89561,39,94.6
87608b183ffffff,18.98303,72.89561,40,71.0
87608b183ffffff,18.98303,72.89561,41,62.1
87608b184ffffff,18.95634,72.92797,0,171.6
87608b184ffffff,18.95634,72.92797,1,188.6
87608b184ffffff,18.95634,72.92797,2,155.6
87608b184ffffff,18.95634,72.92797,3,121.4
87608b184ffffff,18.95634,72.92797,4,72.4
87608b184ffffff,18.95634,72.92797,5,65.2
87608b184ffffff,18.95634,72.92797,6,69.3
87608b184ffffff,18.95634,72.92797,7,64.9
87608b184ffffff,18.95634,72.92797,8,69.2
87608b184ffffff,18.95634,72.92797,9,160.7
87608b184ffffff,18.95634,72.92797,10,168.0
87608b184ffffff,18.95634,72.92797,11,163.7
87608b184ffffff,18.95634,72.92797,12,159.8
87608b184ffffff,18.95634,72.92797,13,154.9
87608b184ffffff,18.95634,72.92797,14,128.1
87608b184ffffff,18.95634,72.92797,15,111.4
87608b184ffffff,18.95634,72.92797,16,82.3
87608b184ffffff,18.95634,72.92797,17,66.7
87608b184ffffff,18.95634,72.92797,18,72.2
87608b184ffffff,18.95634,72.92797,19,66.0
87608b184ffffff,18.95634,72.92797,20,64.4
87608b184ffffff,18.95634,72.92797,21,133.2
87608b184ffffff,18.95634,72.92797,22,178.0
87608b184ffffff,18.95634,72.92797,23,158.4
87608b184ffffff,18.95634,72.92797,24,167.8
87608b184ffffff,18.95634,72.92797,25,148.5
87608b184ffffff,18.95634,72.92797,26,134.1
87608b184ffffff,18.95634,72.92797,27,98.2
87608b184ffffff,18.95634,72.92797,28,81.1
87608b184ffffff,18.95634,72.92797,29,70.5
87608b184ffffff,18.95634,72.92797,30,65.5
87608b184ffffff,18.95634,72.92797,31,65.1
87608b184ffffff,18.95634,72.92797,32,67.0
87608b184ffffff,18.95634,72.92797,33,118.0
87608b184ffffff,18.95634,72.92797,34,156.3
87608b184ffffff,18.95634,72.92797,35,157.2
87608b184ffffff,18.95634,72.92797,36,155.0
87608b184ffffff,18.95634,72.92797,37,160.6
87608b184ffffff,18.95634,72.92797,38,121.2
87608b184ffffff,18.95634,72.92797,39,94.6
87608b184ffffff,18.95634,72.92797,40,71.0
87608b184ffffff,18.95634,72.92797,41,62.1
87608b185ffffff,18.94809,72.90772,0,171.6
87608b185ffffff,18.94809,72.90772,1,188.6
87608b185ffffff,18.94809,72.90772,2,155.6
87608b185ffffff,18.94809,72.90772,3,121.4
87608b185ffffff,18.94809,72.90772,4,72.4
87608b185ffffff,18.94809,72.90772,5,65.2
87608b185ffffff,18.94809,72.90772,6,69.3
87608b185ffffff,18.94809,72.90772,7,64.9
87608b185ffffff,18.94809,72.90772,8,69.2
87608b185ffffff,18.94809,72.90772,9,160.7
