# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Bengaluru, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
876014512ffffff,12.91142,77.51770,23,82.4
876014512ffffff,12.91142,77.51770,24,99.2
876014512ffffff,12.91142,77.51770,25,92.2
876014512ffffff,12.91142,77.51770,26,91.4
876014512ffffff,12.91142,77.51770,27,109.2
876014512ffffff,12.91142,77.51770,28,75.0
876014512ffffff,12.91142,77.51770,29,43.1
876014512ffffff,12.91142,77.51770,30,30.9
876014512ffffff,12.91142,77.51770,31,45.3
876014512ffffff,12.91142,77.51770,32,49.0
876014512ffffff,12.91142,77.51770,33,63.4
876014512ffffff,12.91142,77.51770,34,91.0
876014512ffffff,12.91142,77.51770,35,102.1
876014512ffffff,12.91142,77.51770,36,100.9
876014512ffffff,12.91142,77.51770,37,93.5
876014512ffffff,12.91142,77.51770,38,106.7
876014512ffffff,12.91142,77.51770,39,99.6
876014512ffffff,12.91142,77.51770,40,80.2
876014512ffffff,12.91142,77.51770,41,49.9
876014513ffffff,12.90401,77.49654,0,90.6
876014513ffffff,12.90401,77.49654,1,90.4
876014513ffffff,12.90401,77.49654,2,94.2
876014513ffffff,12.90401,77.49654,3,91.9
876014513ffffff,12.90401,77.49654,4,89.6
876014513ffffff,12.90401,77.49654,5,58.1
876014513ffffff,12.90401,77.49654,6,30.1
876014513ffffff,12.90401,77.49654,7,53.5
876014513ffffff,12.90401,77.49654,8,42.1
876014513ffffff,12.90401,77.49654,9,91.5
876014513ffffff,12.90401,77.49654,10,66.3
876014513ffffff,12.90401,77.49654,11,74.0
876014513ffffff,12.90401,77.49654,12,85.6
876014513ffffff,12.90401,77.49654,13,78.5
876014513ffffff,12.90401,77.49654,14,85.6
876014513ffffff,12.90401,77.49654,15,77.3
876014513ffffff,12.90401,77.49654,16,83.2
876014513ffffff,12.90401,77.49654,17,42.1
876014513ffffff,12.90401,77.49654,18,27.8
876014513ffffff,12.90401,77.49654,19,49.0
876014513ffffff,12.90401,77.49654,20,43.2
876014513ffffff,12.90401,77.49654,21,82.8
876014513ffffff,12.90401,77.49654,22,86.4
876014513ffffff,12.90401,77.49654,23,82.4
876014513ffffff,12.90401,77.49654,24,99.2
876014513ffffff,12.90401,77.49654,25,92.2
876014513ffffff,12.90401,77.49654,26,91.4
876014513ffffff,12.90401,77.49654,27,109.2
876014513ffffff,12.90401,77.49654,28,75.0
876014513ffffff,12.90401,77.49654,29,43.1
876014513ffffff,12.90401,77.49654,30,30.9
876014513ffffff,12.90401,77.49654,31,45.3
876014513ffffff,12.90401,77.49654,32,49.0
876014513ffffff,12.90401,77.49654,33,63.4
876014513ffffff,12.90401,77.49654,34,91.0
876014513ffffff,12.90401,77.49654,35,102.1
876014513ffffff,12.90401,77.49654,36,100.9
876014513ffffff,12.90401,77.49654,37,93.5
876014513ffffff,12.90401,77.49654,38,106.7
876014513ffffff,12.90401,77.49654,39,99.6
876014513ffffff,12.90401,77.49654,40,80.2
876014513ffffff,12.90401,77.49654,41,49.9
876014514ffffff,12.87398,77.52971,0,90.6
876014514ffffff,12.87398,77.52971,1,90.4
876014514ffffff,12.87398,77.52971,2,94.2
876014514ffffff,12.87398,77.52971,3,91.9
876014514ffffff,12.87398,77.52971,4,89.6
876014514ffffff,12.87398,77.52971,5,58.1
876014514ffffff,12.87398,77.52971,6,30.1
876014514ffffff,12.87398,77.52971,7,53.5
876014514ffffff,12.87398,77.52971,8,42.1
876014514ffffff,12.87398,77.52971,9,91.5
876014514ffffff,12.87398,77.52971,10,66.3
876014514ffffff,12.87398,77.52971,11,74.0
876014514ffffff,12.87398,77.52971,12,85.6
876014514ffffff,12.87398,77.52971,13,78.5
876014514ffffff,12.87398,77.52971,14,85.6
876014514ffffff,12.87398,77.52971,15,77.3
876014514ffffff,12.87398,77.52971,16,83.2
876014514ffffff,12.87398,77.52971,17,42.1
876014514ffffff,12.87398,77.52971,18,27.8
876014514ffffff,12.87398,77.52971,19,49.0
876014514ffffff,12.87398,77.52971,20,43.2
876014514ffffff,12.87398,77.52971,21,82.8
876014514ffffff,12.87398,77.52971,22,86.4
876014514ffffff,12.87398,77.52971,23,82.4
876014514ffffff,12.87398,77.52971,24,99.2
876014514ffffff,12.87398,77.52971,25,92.2
876014514ffffff,12.87398,77.52971,26,91.4
876014514ffffff,12.87398,77.52971,27,109.2
876014514ffffff,12.87398,77.52971,28,75.0
876014514ffffff,12.87398,77.52971,29,43.1
876014514ffffff,12.87398,77.52971,30,30.9
876014514ffffff,12.87398,77.52971,31,45.3
876014514ffffff,12.87398,77.52971,32,49.0
876014514ffffff,12.87398,77.52971,33,63.4
876014514ffffff,12.87398,77.52971,34,91.0
876014514ffffff,12.87398,77.52971,35,102.1
876014514ffffff,12.87398,77.52971,36,100.9
876014514ffffff,12.87398,77.52971,37,93.5
876014514ffffff,12.87398,77.52971,38,106.7
876014514ffffff,12.87398,77.52971,39,99.6
876014514ffffff,12.87398,77.52971,40,80.2
876014514ffffff,12.87398,77.52971,41,49.9
876014516ffffff,12.89640,77.53429,0,90.6
876014516ffffff,12.89640,77.53429,1,90.4
876014516ffffff,12.89640,77.53429,2,94.2
876014516ffffff,12.89640,77.53429,3,91.9
876014516ffffff,12.89640,77.53429,4,89.6
876014516ffffff,12.89640,77.53429,5,58.1
876014516ffffff,12.89640,77.53429,6,30.1
876014516ffffff,12.89640,77.53429,7,53.5
876014516ffffff,12.89640,77.53429,8,42.1
876014516ffffff,12.89640,77.53429,9,91.5
876014516ffffff,12.89640,77.53429,10,66.3
876014516ffffff,12.89640,77.53429,11,74.0
876014516ffffff,12.89640,77.53429,12,85.6
876014516ffffff,12.89640,77.53429,13,78.5
876014516ffffff,12.89640,77.53429,14,85.6
876014516ffffff,12.89640,77.53429,15,77.3
876014516ffffff,12.89640,77.53429,16,83.2
876014516ffffff,12.89640,77.53429,17,42.1
876014516ffffff,12.89640,77.53429,18,27.8
876014516ffffff,12.89640,77.53429,19,49.0
876014516ffffff,12.89640,77.53429,20,43.2
876014516ffffff,12.89640,77.53429,21,82.8
876014516ffffff,12.89640,77.53429,22,86.4
876014516ffffff,12.89640,77.53429,23,82.4
876014516ffffff,12.89640,77.53429,24,99.2
876014516ffffff,12.89640,77.53429,25,92.2
876014516ffffff,12.89640,77.53429,26,91.4
876014516ffffff,12.89640,77.53429,27,109.2
876014516ffffff,12.89640,77.53429,28,75.0
876014516ffffff,12.89640,77.53429,29,43.1
876014516ffffff,12.89640,77.53429,30,30.9
876014516ffffff,12.89640,77.53429,31,45.3
876014516ffffff,12.89640,77.53429,32,49.0
876014516ffffff,12.89640,77.53429,33,63.4
876014516ffffff,12.89640,77.53429,34,91.0
876014516ffffff,12.89640,77.53429,35,102.1
876014516ffffff,12.89640,77.53429,36,100.9
876014516ffffff,12.89640,77.53429,37,93.5
876014516ffffff,12.89640,77.53429,38,106.7
876014516ffffff,12.89640,77.53429,39,99.6
876014516ffffff,12.89640,77.53429,40,80.2
876014516ffffff,12.89640,77.53429,41,49.9
876014580ffffff,12.99370,77.51486,0,90.6
876014580ffffff,12.99370,77.51486,1,90.4
876014580ffffff,12.99370,77.51486,2,94.2
876014580ffffff,12.99370,77.51486,3,91.9
876014580ffffff,12.99370,77.51486,4,89.6
876014580ffffff,12.99370,77.51486,5,58.1
876014580ffffff,12.99370,77.51486,6,30.1
876014580ffffff,12.99370,77.51486,7,53.5
876014580ffffff,12.99370,77.51486,8,42.1
876014580ffffff,12.99370,77.51486,9,91.5
876014580ffffff,12.99370,77.51486,10,66.3
876014580ffffff,12.99370,77.51486,11,74.0
876014580ffffff,12.99370,77.51486,12,85.6
876014580ffffff,12.99370,77.51486,13,78.5
876014580ffffff,12.99370,77.51486,14,85.6
876014580ffffff,12.99370,77.51486,15,77.3
876014580ffffff,12.99370,77.51486,16,83.2
876014580ffffff,12.99370,77.51486,17,42.1
876014580ffffff,12.99370,77.51486,18,27.8
876014580ffffff,12.99370,77.51486,19,49.0
876014580ffffff,12.99370,77.51486,20,43.2
876014580ffffff,12.99370,77.51486,21,82.8
876014580ffffff,12.99370,77.51486,22,86.4
876014580ffffff,12.99370,77.51486,23,82.4
876014580ffffff,12.99370,77.51486,24,99.2
876014580ffffff,12.99370,77.51486,25,92.2
876014580ffffff,12.99370,77.51486,26,91.4
876014580ffffff,12.99370,77.51486,27,109.2
876014580ffffff,12.99370,77.51486,28,75.0
876014580ffffff,12.99370,77.51486,29,43.1
876014580ffffff,12.99370,77.51486,30,30.9
876014580ffffff,12.99370,77.51486,31,45.3
876014580ffffff,12.99370,77.51486,32,49.0
876014580ffffff,12.99370,77.51486,33,63.4
